,acc,assay_type,center_name,consent,experiment,sample_name,instrument,librarylayout,libraryselection,librarysource,platform,sample_acc,biosample,organism,sra_study,releasedate,bioproject,mbytes,loaddate,avgspotlen,mbases,insertsize,library_name,collection_date_sam,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam
2829,SRR11126369,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762894,Fe3/29865,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498389,SAMN11097865,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,399,,302,1323,,plate_4_A11,2/3/17,Australia,Oceania,['Australia: NSW']
2830,SRR11124766,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761294,Fe21/14261,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498208,SAMN11098240,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,520,,302,1837,,plate_2_G5,2/21/17,Australia,Oceania,['Australia: NSW']
2831,SRR8960257,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739782,Fe24/29796,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498170,SAMN11098299,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1177,,302,3804,,plate_6_H1,2/24/17,Australia,Oceania,['Australia: NSW']
2832,SRR8960153,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739886,Fe14/29864,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498407,SAMN11098080,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1981,,302,6241,,plate_2_G3,2/14/17,Australia,Oceania,['Australia: NSW']
2833,SRR8960145,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739894,Fe14/29652,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498398,SAMN11098088,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1642,,302,5356,,plate_2_A4,2/14/17,Australia,Oceania,['Australia: NSW']
2834,SRR11126032,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762559,Ja31/14200,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498268,SAMN11097693,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,317,,302,1092,,plate_7_G5,1/31/17,Australia,Oceania,['Australia: NSW']
2835,SRR11183931,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804168,Ma3/29847,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498125,SAMN11098419,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,429,,302,1397,,plate_6_A9,3/3/17,Australia,Oceania,['Australia: NSW']
2836,SRR11125886,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762705,Fe21/29934,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498046,SAMN11098213,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,494,,302,1703,,plate_3_H5,2/21/17,Australia,Oceania,['Australia: NSW']
2837,SRR11126446,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762817,Fe28/29847,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497985,SAMN11098371,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,377,,302,1155,,plate_3_H11,2/28/17,Australia,Oceania,['Australia: NSW']
2838,SRR8960873,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740413,Fe28/14186,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498331,SAMN11098361,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1412,,302,4608,,plate_5_A7,2/28/17,Australia,Oceania,['Australia: NSW']
2839,SRR11183971,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804128,Fe3/29847,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497723,SAMN11097858,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,392,,302,1318,,plate_3_A9,2/3/17,Australia,Oceania,['Australia: NSW']
2840,SRR8960695,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740016,Fe28/29847,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497985,SAMN11098371,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2533,,302,7643,,plate_3_H11,2/28/17,Australia,Oceania,['Australia: NSW']
2841,SRR8960784,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740502,Ja31/29846,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497867,SAMN11097715,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1324,,302,4328,,plate_7_F2,1/31/17,Australia,Oceania,['Australia: NSW']
2842,SRR8960734,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739977,Ja31/14172,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497618,SAMN11097707,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2135,,302,6665,,plate_8_B12,1/31/17,Australia,Oceania,['Australia: NSW']
2843,SRR11183301,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804126,Fe28/29864,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498292,SAMN11098323,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,334,,302,1140,,plate_4_E6,2/28/17,Australia,Oceania,['Australia: NSW']
2844,SRR8960688,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740023,Ja31/29655,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497602,SAMN11097805,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1733,,302,5457,,plate_8_A5,1/31/17,Australia,Oceania,['Australia: NSW']
2845,SRR8960278,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739761,Fe17/29745,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497921,SAMN11098181,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1618,,302,5246,,plate_10_D2,2/17/17,Australia,Oceania,['Australia: NSW']
2846,SRR8960828,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740458,Fe7/29705,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497817,SAMN11097901,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1911,,302,6120,,plate_8_C10,2/7/17,Australia,Oceania,['Australia: NSW']
2847,SRR11183973,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804605,Ma3/29643,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498394,SAMN11098410,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,328,,302,1074,,plate_6_F8,3/3/17,Australia,Oceania,['Australia: NSW']
2848,SRR11183680,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804419,Ja30/315376,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497905,SAMN11098530,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,374,,302,1180,,plate_10_G7,1/30/17,Australia,Oceania,['Australia: NSW']
2849,SRR8960557,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740154,Ja31/29694.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498211,SAMN11097765,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2005,,302,6343,,plate_8_G3,1/31/17,Australia,Oceania,['Australia: NSW']
2850,SRR11126253,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7763010,Fe7/29752,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497963,SAMN11097911,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,491,,302,1678,,plate_6_C1,2/7/17,Australia,Oceania,['Australia: NSW']
2851,SRR11183578,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7803849,Ja31/14276,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497613,SAMN11097706,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,423,,302,1425,,plate_8_D4,1/31/17,Australia,Oceania,['Australia: NSW']
2852,SRR8960754,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740532,Ma8/29951,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497783,SAMN11098454,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1217,,302,3914,,plate_10_H6,3/8/17,Australia,Oceania,['Australia: NSW']
2853,SRR11184059,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804519,Ja31/29693,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497600,SAMN11097807,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,432,,302,1454,,plate_7_D12,1/31/17,Australia,Oceania,['Australia: NSW']
2854,SRR8960120,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739919,Fe3/14209,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497711,SAMN11097846,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1520,,302,4586,,plate_5_H10,2/3/17,Australia,Oceania,['Australia: NSW']
2855,SRR11125118,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761517,Fe3/29704,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497730,SAMN11097851,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,328,,302,1166,,plate_4_F7,2/3/17,Australia,Oceania,['Australia: NSW']
2856,SRR11183304,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804123,Fe28/29752,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497971,SAMN11098317,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,305,,302,1039,,plate_6_G4,2/28/17,Australia,Oceania,['Australia: NSW']
2857,SRR11125667,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762349,Ja30/32719,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498298,SAMN11098511,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,407,,302,1391,,plate_10_A9,1/30/17,Australia,Oceania,['Australia: NSW']
2858,SRR11125005,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761630,Fe7/29668,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497991,SAMN11097981,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,439,,302,1554,,plate_3_F7,2/7/17,Australia,Oceania,['Australia: NSW']
2859,SRR11124838,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761222,Fe17/14298,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498163,SAMN11098175,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,328,,302,1159,,plate_9_D1,2/17/17,Australia,Oceania,['Australia: NSW']
2860,SRR11124927,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761708,Fe16/14163,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497522,SAMN11098168,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,345,,302,1105,,plate_10_G10,2/16/17,Australia,Oceania,['Australia: NSW']
2861,SRR11125268,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762039,Ja31/29745,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497607,SAMN11097802,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,374,,302,1327,,plate_8_B2,1/31/17,Australia,Oceania,['Australia: NSW']
2862,SRR8960968,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740318,Fe10/14186,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498259,SAMN11098040,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1468,,302,4810,,plate_4_A4,2/10/17,Australia,Oceania,['Australia: NSW']
2863,SRR11126175,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762416,Ja31/14174.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497854,SAMN11097793,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,378,,302,1120,,plate_8_H9,1/31/17,Australia,Oceania,['Australia: NSW']
2864,SRR8960739,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739972,Ja31/14159,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497615,SAMN11097700,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1390,,302,4386,,plate_5_A5,1/31/17,Australia,Oceania,['Australia: NSW']
2865,SRR11125439,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761868,Ma6/14317,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498117,SAMN11098427,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,347,,302,1189,,plate_10_E8,3/6/17,Australia,Oceania,['Australia: NSW']
2866,SRR11126129,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762462,Ja31/29694.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498211,SAMN11097765,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,451,,302,1468,,plate_8_G3,1/31/17,Australia,Oceania,['Australia: NSW']
2867,SRR11183730,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804369,Ja30/Y08843,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498304,SAMN11098513,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,360,,302,1214,,plate_10_A8,1/30/17,Australia,Oceania,['Australia: NSW']
2868,SRR11183990,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804588,Ma3/29865,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498072,SAMN11098394,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,521,,302,1637,,plate_6_H11,3/3/17,Australia,Oceania,['Australia: NSW']
2869,SRR8960970,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740316,Fe10/29753,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498054,SAMN11098048,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1282,,302,4174,,plate_6_B12,2/10/17,Australia,Oceania,['Australia: NSW']
2870,SRR8960210,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739829,Fe7/29668,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497991,SAMN11097981,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1218,,302,3970,,plate_3_F7,2/7/17,Australia,Oceania,['Australia: NSW']
2871,SRR11126378,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762885,Fe3/29796,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497724,SAMN11097857,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,454,,302,1397,,plate_3_G1,2/3/17,Australia,Oceania,['Australia: NSW']
2872,SRR8960702,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740009,Fe28/29694,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497592,SAMN11098374,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1887,,302,5920,,plate_2_F8,2/28/17,Australia,Oceania,['Australia: NSW']
2873,SRR8960165,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739874,Fe14/14209,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498311,SAMN11098105,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1476,,302,4814,,plate_2_G4,2/14/17,Australia,Oceania,['Australia: NSW']
2874,SRR8960640,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740071,Fe10/29700,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497757,SAMN11098031,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1220,,302,4002,,plate_7_G9,2/10/17,Australia,Oceania,['Australia: NSW']
2875,SRR8960322,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739717,Fe14/29655,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498230,SAMN11098132,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1481,,302,4400,,plate_1_H6,2/14/17,Australia,Oceania,['Australia: NSW']
2876,SRR11126317,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762946,Ma3/14306,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497838,SAMN11098401,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,404,,302,1312,,plate_3_F3,3/3/17,Australia,Oceania,['Australia: NSW']
2877,SRR11126080,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762511,Fe24/14208,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498273,SAMN11098298,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,404,,302,1389,,plate_3_D12,2/24/17,Australia,Oceania,['Australia: NSW']
2878,SRR8960157,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739882,Fe21/14183,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497807,SAMN11098223,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,3848,,302,11003,,plate_1_D4,2/21/17,Australia,Oceania,['Australia: NSW']
2879,SRR8960481,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740230,Fe8/29875,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498075,SAMN11098000,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,985,,302,3182,,plate_7_A1,2/8/17,Australia,Oceania,['Australia: NSW']
2880,SRR8960163,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739876,Fe14/29863,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498310,SAMN11098106,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,5024,,302,14107,,plate_1_G10,2/14/17,Australia,Oceania,['Australia: NSW']
2881,SRR8960872,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740414,Fe28/29646,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498330,SAMN11098362,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2133,,302,6793,,plate_2_C4,2/28/17,Australia,Oceania,['Australia: NSW']
2882,SRR11183771,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804328,Fe7/14306,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498012,SAMN11097951,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,465,,302,1575,,plate_3_G11,2/7/17,Australia,Oceania,['Australia: NSW']
2883,SRR11126194,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762397,Ja31/29703,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498361,SAMN11097776,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,434,,302,1491,,plate_6_H8,1/31/17,Australia,Oceania,['Australia: NSW']
2884,SRR8960167,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739872,Ja30/21272,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497652,SAMN11098524,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1085,,302,3522,,plate_10_E4,1/30/17,Australia,Oceania,['Australia: NSW']
2885,SRR11183411,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804016,Fe21/14261,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498208,SAMN11098240,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,562,,302,1911,,plate_2_G5,2/21/17,Australia,Oceania,['Australia: NSW']
2886,SRR11125376,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761931,Fe14/29765,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498408,SAMN11098079,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,305,,302,1073,,plate_1_B10,2/14/17,Australia,Oceania,['Australia: NSW']
2887,SRR8960193,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739846,Fe14/29743,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498177,SAMN11098155,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2570,,302,7476,,plate_1_D10,2/14/17,Australia,Oceania,['Australia: NSW']
2888,SRR11183300,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804127,Fe29/14317,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498241,SAMN11098324,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,402,,302,1344,,plate_3_H12,2/28/17,Australia,Oceania,['Australia: NSW']
2889,SRR8960574,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740137,Fe24/14322,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497950,SAMN11098255,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1343,,302,4346,,plate_5_F5,2/24/17,Australia,Oceania,['Australia: NSW']
2890,SRR11183758,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804341,Fe7/14297,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497681,SAMN11097963,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,454,,302,1547,,plate_3_B12,2/7/17,Australia,Oceania,['Australia: NSW']
2891,SRR11125537,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761770,Ja30/32719,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498298,SAMN11098511,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,423,,302,1483,,plate_10_A9,1/30/17,Australia,Oceania,['Australia: NSW']
2892,SRR11125529,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761778,Fe7/29644,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497886,SAMN11097913,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,436,,302,1533,,plate_3_F2,2/7/17,Australia,Oceania,['Australia: NSW']
2893,SRR8960426,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740285,Fe14/14286,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497882,SAMN11098056,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,3352,,302,9561,,plate_1_C10,2/14/17,Australia,Oceania,['Australia: NSW']
2894,SRR11183476,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7803951,Fe16/14172,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497517,SAMN11098161,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,317,,302,1043,,plate_10_H9,2/16/17,Australia,Oceania,['Australia: NSW']
2895,SRR11126365,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762898,Ja31/29707,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497896,SAMN11097671,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,363,,302,1249,,plate_7_C12,1/31/17,Australia,Oceania,['Australia: NSW']
2896,SRR11183839,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804260,Ja31/29706,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498269,SAMN11097694,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,382,,302,1301,,plate_8_A2,1/31/17,Australia,Oceania,['Australia: NSW']
2897,SRR8960216,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739823,Fe7/29949,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497597,SAMN11097987,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2417,,302,7826,,plate_4_D5,2/7/17,Australia,Oceania,['Australia: NSW']
2898,SRR8960258,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739781,Fe28/29962,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497625,SAMN11098308,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1806,,302,5457,,plate_1_E4,2/28/17,Australia,Oceania,['Australia: NSW']
